,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song_popularity,explicit,artists,genres,album_popularity,artist_popularity
192,0.601,0.599,7.0,-8.898,1.0,0.0635,0.549,0.106,0.142,0.636,89.767,190311.0,3.0,0,False,['the Garifuna Collective'],"[['garifuna folk', 'punta']]",[0],[38]
193,0.397,0.0638,3.0,-19.326,0.0,0.0523,0.992,0.905,0.115,0.221,110.328,237160.0,4.0,52,False,['James Spiteri'],"[['compositional ambient', 'focus', 'neo-classical']]",[50],[46]
194,0.475,0.322,7.0,-10.687,1.0,0.0283,0.367,0.00056,0.11,0.387,93.503,206267.0,4.0,77,False,['Kansas'],"[['album rock', 'art rock', 'bow pop', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']]",[71],[70]
195,0.651,0.488,9.0,-8.22,1.0,0.0316,0.212,0.026,0.136,0.49,113.038,180893.0,4.0,67,False,['The Beatles'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[74],[90]
196,0.417,0.294,5.0,-13.665,0.0,0.06,0.883,5.95e-06,0.104,0.382,127.709,184600.0,4.0,0,True,['Frank Ocean'],"[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]",[2],[86]
197,0.76,0.401,1.0,-9.537,0.0,0.0674,0.564,0.259,0.0977,0.619,115.989,248892.0,4.0,60,False,"[""L'Impératrice""]","[['french indie pop', 'french indietronica', 'indie soul', 'new french touch']]",[58],[62]
198,0.555,0.336,3.0,-9.916,1.0,0.0296,0.821,2.17e-06,0.089,0.303,127.792,243067.0,4.0,64,False,['Elton John'],"[['glam rock', 'mellow gold', 'piano rock', 'soft rock']]",[69],[85]
199,0.441,0.288,5.0,-10.627,0.0,0.0372,0.852,2.86e-06,0.161,0.247,126.403,257380.0,4.0,0,True,['Frank Ocean'],"[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]",[2],[86]
200,0.845,0.398,5.0,-15.781,1.0,0.268,0.872,0.00713,0.159,0.482,109.996,122222.0,4.0,55,False,['80purppp'],[[]],[49],[45]
201,0.559,0.298,2.0,-12.918,1.0,0.173,0.682,0.000457,0.128,0.434,118.576,240000.0,4.0,0,False,['Iris Temple'],"[['alternative r&b', 'bedroom soul', 'indie r&b']]",[0],[42]
202,0.678,0.191,4.0,-16.059,1.0,0.0391,0.525,0.0883,0.0999,0.111,134.466,190682.0,4.0,51,False,['Michael Seyer'],"[['bedroom pop', 'indie garage rock']]",[53],[52]
203,0.858,0.332,0.0,-12.177,1.0,0.0638,0.109,0.0653,0.116,0.48,140.01,216161.0,4.0,37,False,['Francis and the Lights'],[['alternative r&b']],[48],[60]
204,0.424,0.00798,5.0,-28.345,0.0,0.0496,0.996,0.925,0.0983,0.0794,124.166,214133.0,3.0,60,False,"['Erik Satie', 'Alexandre Tharaud']","[['classical', 'early avant garde', 'early modern classical', 'impressionism', 'post-romantic era'], ['classical', 'classical performance', 'classical piano']]","[61, 61]","[68, 61]"
205,0.721,0.339,0.0,-11.195,1.0,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747.0,4.0,72,False,['Frank Ocean'],"[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]",[77],[86]
206,0.545,0.451,3.0,-9.166,0.0,0.194,0.302,0.0,0.382,0.502,115.21,244840.0,4.0,51,True,['Anderson .Paak'],[['escape room']],[69],[79]
207,0.434,0.398,5.0,-12.398,1.0,0.033,0.0475,2.04e-05,0.126,0.582,150.289,208213.0,4.0,8,False,['Darondo'],"[['afrobeat', 'classic soul', 'funk', 'indie jazz', 'indie soul', 'soul']]",[13],[56]
208,0.557,0.54,9.0,-10.484,1.0,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733.0,4.0,82,False,['The Beatles'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[83],[90]
209,0.601,0.532,10.0,-9.119,1.0,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613.0,4.0,81,False,['Elton John'],"[['glam rock', 'mellow gold', 'piano rock', 'soft rock']]",[75],[85]
210,0.813,0.46,1.0,-9.78,1.0,0.0346,0.56,0.0105,0.0724,0.729,117.387,253887.0,4.0,12,False,['The Police'],"[['album rock', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']]",[8],[78]
211,0.548,0.309,5.0,-14.074,1.0,0.031,0.448,0.00086,0.11,0.363,121.622,193960.0,4.0,0,False,['Elton John'],"[['glam rock', 'mellow gold', 'piano rock', 'soft rock']]",[1],[85]
212,0.506,0.358,5.0,-14.066,0.0,0.0865,0.786,3.95e-06,0.0966,0.176,120.07,270102.0,5.0,60,True,"['Roméo Elvis', 'Le Motel', 'Angèle']","[['belgian hip hop', 'french hip hop', 'new french touch'], ['belgian pop'], ['belgian pop', 'variete francaise']]","[61, 61, 61]","[70, 59, 72]"
213,0.574,0.791,9.0,-4.708,1.0,0.0341,0.421,0.00813,0.369,0.776,115.332,183893.0,4.0,0,False,['Electric Light Orchestra'],"[['album rock', 'art rock', 'beatlesque', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']]",[0],[75]
214,0.807,0.487,9.0,-10.456,1.0,0.0758,0.0102,1.98e-06,0.0501,0.651,148.491,180267.0,4.0,14,False,['Bob Marley & The Wailers'],[['reggae']],[15],[84]
215,0.386,0.0182,1.0,-26.718,1.0,0.045,0.995,0.925,0.0684,0.0389,67.166,300733.0,3.0,28,False,"['Claude Debussy', 'Moura Lympany']","[['classical', 'impressionism', 'post-romantic era'], []]","[42, 42]","[71, 44]"
216,0.711,0.857,1.0,-5.012,1.0,0.235,0.168,0.0,0.11,0.641,91.836,233440.0,4.0,39,False,['K-Otix'],[[]],[37],[33]
217,0.766,0.271,0.0,-5.697,1.0,0.0412,0.037,0.0,0.175,0.0371,116.02,262453.0,4.0,66,True,['Drake'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']]",[89],[99]
218,0.736,0.471,0.0,-10.146,1.0,0.397,0.412,1.55e-06,0.315,0.611,97.389,77276.0,3.0,0,False,"[""Ain't EZ""]",[[]],[0],[0]
219,0.629,0.81,10.0,-4.387,0.0,0.28,0.0643,0.0,0.662,0.928,95.353,163187.0,4.0,35,True,"['Substantial', 'Nujabes', 'Pase Rock']","[['ambeat'], ['chillhop', 'downtempo', 'japanese chillhop', 'jazz rap'], ['ambeat']]","[30, 30, 30]","[51, 64, 45]"
220,0.683,0.524,10.0,-11.068,1.0,0.26,0.248,5.7e-06,0.0744,0.355,74.989,166408.0,4.0,0,False,['JON VINYL'],"[['alternative r&b', 'canadian contemporary r&b', 'indie r&b', 'lo-fi chill']]",[0],[48]
221,0.666,0.668,0.0,-7.961,1.0,0.0523,0.251,5.77e-06,0.499,0.765,132.666,322549.0,4.0,7,False,['Elton John'],"[['glam rock', 'mellow gold', 'piano rock', 'soft rock']]",[7],[85]
222,0.592,0.413,6.0,-13.345,0.0,0.0396,0.526,0.887,0.271,0.0361,112.981,484682.0,4.0,50,False,['Gidge'],"[['electronica', 'italian electronica']]",[50],[47]
223,0.928,0.716,9.0,-4.847,0.0,0.0656,0.485,0.095,0.931,0.53,110.014,215804.0,4.0,0,False,['Parcels'],"[['aussietronica', 'indie soul']]",[0],[68]
224,0.519,0.85,9.0,-6.777,1.0,0.0678,0.0457,0.0,0.233,0.749,123.419,189680.0,4.0,66,False,['The Beatles'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[77],[90]
225,0.137,0.0625,2.0,-22.77,1.0,0.04,0.941,0.926,0.277,0.0365,87.682,738080.0,3.0,53,False,['Howard Shore'],"[['canadian classical', 'canadian soundtrack', 'middle earth', 'scorecore', 'soundtrack', 'video game music']]",[65],[70]
226,0.581,0.4,2.0,-8.739,1.0,0.0291,0.893,0.576,0.161,0.433,112.331,237973.0,4.0,66,False,['Whitney'],"[['chamber pop', 'chicago indie', 'indie folk', 'indie pop', 'indie rock', 'stomp and holler']]",[65],[64]
227,0.529,0.0146,1.0,-20.94,1.0,0.0773,0.966,0.0,0.204,0.342,127.005,214100.0,4.0,48,False,['Jonny Brenns'],[['indie cafe pop']],[42],[44]
228,0.617,0.258,10.0,-10.976,1.0,0.0486,0.803,0.002,0.072,0.43,121.526,249847.0,3.0,0,False,['Grace Lee'],[['detroit indie']],[0],[28]
229,0.625,0.409,10.0,-15.177,0.0,0.0394,0.887,0.615,0.113,0.404,97.56,79769.0,4.0,49,False,['steezy prime'],[['lo-fi beats']],[43],[52]
230,0.845,0.442,8.0,-9.698,0.0,0.0332,0.197,0.00543,0.191,0.404,106.426,213716.0,4.0,62,False,['DRAMA'],"[['alternative r&b', 'electropop', 'indie r&b', 'indie soul', 'indietronica', 'vapor soul']]",[64],[63]
231,0.517,0.456,1.0,-7.888,1.0,0.0352,0.843,0.000228,0.252,0.0955,81.85,245854.0,4.0,33,False,['Kid Hastings'],[[]],[26],[24]
232,0.729,0.324,8.0,-13.017,0.0,0.0393,0.195,0.0,0.101,0.679,116.855,195267.0,4.0,12,False,['Marvin Gaye'],"[['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']]",[7],[77]
233,0.746,0.345,1.0,-10.963,1.0,0.0875,0.183,0.00367,0.121,0.598,160.036,326933.0,4.0,3,True,['Childish Gambino'],"[['atl hip hop', 'hip hop', 'pop rap', 'rap']]",[1],[83]
234,0.611,0.454,0.0,-7.436,0.0,0.201,0.469,1.52e-06,0.189,0.444,93.004,311000.0,4.0,60,True,"['Noname', 'Phoelix', 'Smino', 'Saba']","[['alternative r&b', 'chicago rap', 'escape room', 'hip hop', 'indie soul', 'neo soul', 'rap'], [], ['alternative r&b', 'hip hop', 'rap', 'underground hip hop'], ['chicago rap', 'hip hop', 'rap', 'underground hip hop']]","[63, 63, 63, 63]","[63, 53, 73, 69]"
235,0.412,0.289,0.0,-12.389,1.0,0.0292,0.92,0.00632,0.11,0.147,131.895,282241.0,4.0,27,False,['Louis-Jean Cormier'],[['indie quebecois']],[39],[47]
236,0.436,0.381,4.0,-12.489,1.0,0.0472,0.431,4.66e-06,0.0727,0.208,83.173,277920.0,4.0,6,False,['Roger Colas'],[['kompa']],[13],[12]
237,0.829,0.797,5.0,-5.428,1.0,0.109,0.0617,0.0,0.112,0.549,97.972,171133.0,4.0,51,False,['Aya Nakamura'],[['basshall']],[45],[77]
238,0.41,0.662,9.0,-8.714,1.0,0.423,0.145,0.0,0.56,0.469,86.727,232072.0,3.0,0,True,"['Mint Juul', 'Xxxtyler']","[[], []]","[0, 0]","[0, 0]"
239,0.665,0.409,0.0,-10.037,1.0,0.787,0.325,1.29e-05,0.0747,0.296,151.355,181368.0,4.0,53,False,['Healy'],"[['indie r&b', 'underground hip hop']]",[47],[62]
240,0.781,0.393,10.0,-9.053,0.0,0.0973,0.0555,0.0,0.163,0.395,128.866,166960.0,4.0,25,False,"['Aminé', 'Gucci Mane']","[['hip hop', 'pop rap', 'portland hip hop', 'rap'], ['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]","[19, 19]","[76, 85]"
241,0.637,0.491,11.0,-7.86,1.0,0.472,0.0386,8.14e-05,0.676,0.825,113.436,267000.0,3.0,36,True,['Rob Curly'],[[]],[29],[49]
242,0.639,0.628,6.0,-7.578,0.0,0.0399,0.0381,0.0,0.386,0.43,90.482,237507.0,4.0,1,True,['Kanye West'],"[['chicago rap', 'hip hop', 'rap']]",[6],[91]
243,0.667,0.747,1.0,-7.059,1.0,0.189,0.337,0.0,0.115,0.918,86.917,203493.0,4.0,0,True,"['Kanye West', 'Chris Martin']","[['chicago rap', 'hip hop', 'rap'], []]","[6, 6]","[91, 43]"
244,0.617,0.717,10.0,-7.858,0.0,0.153,0.00564,0.0,0.408,0.49,103.992,311867.0,4.0,8,True,['Kanye West'],"[['chicago rap', 'hip hop', 'rap']]",[6],[91]
245,0.48,0.631,7.0,-5.488,1.0,0.116,0.0791,0.000105,0.149,0.515,84.164,195093.0,4.0,1,True,['Kanye West'],"[['chicago rap', 'hip hop', 'rap']]",[6],[91]
246,0.609,0.746,5.0,-5.249,0.0,0.184,0.115,0.0087,0.427,0.277,117.072,256587.0,4.0,61,True,"['Kanye West', 'Bon Iver']","[['chicago rap', 'hip hop', 'rap'], ['eau claire indie', 'indie folk', 'melancholia', 'slow core']]","[81, 81]","[91, 77]"
247,0.425,0.581,10.0,-5.964,0.0,0.0646,0.305,6.3e-05,0.11,0.636,83.352,469867.0,4.0,60,True,"['Kanye West', 'John Legend']","[['chicago rap', 'hip hop', 'rap'], ['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']]","[81, 81]","[91, 82]"
248,0.505,0.445,1.0,-12.232,0.0,0.132,0.149,0.00101,0.0633,0.964,200.178,211000.0,4.0,0,False,['The Maytals'],"[['reggae', 'rock steady', 'ska']]",[0],[57]
249,0.637,0.297,0.0,-12.456,1.0,0.386,0.265,0.0,0.132,0.494,79.977,176000.0,4.0,0,False,['Toots & The Maytals'],"[['reggae', 'rock steady', 'ska']]",[0],[62]
250,0.851,0.53,10.0,-12.346,1.0,0.0449,0.23,1.34e-06,0.0862,0.962,128.453,175533.0,4.0,0,False,['Toots & The Maytals'],"[['reggae', 'rock steady', 'ska']]",[0],[62]
251,0.478,0.298,9.0,-12.178,1.0,0.0592,0.434,0.458,0.146,0.438,96.051,1167933.0,4.0,3,False,['Orchestre Tropicana'],"[['haitian dance', 'kompa']]",[4],[19]
252,0.336,0.231,1.0,-6.217,1.0,0.0497,0.942,0.0,0.188,0.429,168.685,37640.0,5.0,69,True,['Ariana Grande'],"[['dance pop', 'pop', 'post-teen pop']]",[85],[95]
253,0.795,0.759,6.0,-6.348,1.0,0.0528,0.0793,0.0,0.0805,0.855,110.021,196360.0,4.0,59,True,"['Ariana Grande', 'Pharrell Williams']","[['dance pop', 'pop', 'post-teen pop'], ['pop', 'pop rap']]","[85, 85]","[95, 81]"
254,0.877,0.547,7.0,-5.705,1.0,0.18,0.0122,1.51e-05,0.028,0.687,99.034,228373.0,4.0,64,True,"['Ariana Grande', 'Nicki Minaj']","[['dance pop', 'pop', 'post-teen pop'], ['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']]","[85, 85]","[95, 92]"
255,0.831,0.485,10.0,-6.677,0.0,0.15,0.375,1.47e-05,0.118,0.622,80.022,245667.0,4.0,68,True,['Ariana Grande'],"[['dance pop', 'pop', 'post-teen pop']]",[85],[95]
256,0.602,0.658,1.0,-5.934,1.0,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547.0,4.0,80,True,['Ariana Grande'],"[['dance pop', 'pop', 'post-teen pop']]",[85],[95]
257,0.721,0.459,4.0,-6.408,1.0,0.032,0.248,0.0,0.212,0.46,119.914,208493.0,4.0,69,True,['Ariana Grande'],"[['dance pop', 'pop', 'post-teen pop']]",[85],[95]
258,0.847,0.603,0.0,-4.607,0.0,0.0397,0.107,7.4e-06,0.106,0.735,114.045,227387.0,4.0,67,True,['Ariana Grande'],"[['dance pop', 'pop', 'post-teen pop']]",[85],[95]
259,0.71,0.614,10.0,-6.757,0.0,0.0431,0.186,0.0,0.0974,0.658,148.152,172107.0,4.0,69,True,['Ariana Grande'],"[['dance pop', 'pop', 'post-teen pop']]",[85],[95]
260,0.568,0.656,8.0,-5.413,1.0,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,198160.0,4.0,77,True,['Ariana Grande'],"[['dance pop', 'pop', 'post-teen pop']]",[85],[95]
261,0.699,0.713,9.0,-5.507,0.0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,205920.0,4.0,82,False,['Ariana Grande'],"[['dance pop', 'pop', 'post-teen pop']]",[85],[95]
