,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song_popularity,explicit,artists,genres,album_popularity,artist_popularity,like
1154,0.906,0.545,11,-4.977,0,0.344,0.181,0.0,0.091,0.543,139.932,186827,4,71,True,"['ScHoolboy Q', '21 Savage']","[['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop'], ['atl hip hop', 'rap', 'trap']]","[73, 73]","[78, 86]",0
1155,0.913,0.55,11,-7.013,1,0.149,0.00564,0.000644,0.118,0.156,132.019,189120,4,52,True,['ScHoolboy Q'],"[['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']]",[73],[78],0
1156,0.89,0.498,10,-7.4,0,0.427,0.0431,0.0,0.111,0.244,130.995,162093,4,55,True,"['ScHoolboy Q', 'Lil Baby']","[['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop'], ['atl hip hop', 'atl trap', 'rap', 'trap']]","[73, 73]","[78, 92]",0
1157,0.701,0.731,5,-5.721,0,0.277,0.645,0.0,0.116,0.433,184.782,187399,3,59,True,['Ninho'],"[['french hip hop', 'pop urbaine']]",[77],[84],0
1158,0.851,0.854,7,-2.395,0,0.141,0.386,0.0,0.0848,0.747,114.924,200500,4,29,False,['Elvis Crespo'],"[['latin', 'tropical']]",[42],[69],0
1159,0.688,0.974,8,-1.14,0,0.13,0.00797,0.369,0.0515,0.669,150.096,199912,4,1,False,"['Deorro', 'Elvis Crespo', 'Henry Fong']","[['big room', 'dance pop', 'edm', 'electro house', 'melbourne bounce', 'melbourne bounce international', 'pop', 'progressive electro house', 'tropical house'], ['latin', 'tropical'], ['big room', 'deep big room', 'electro house', 'electronic trap', 'sky room']]","[0, 0, 0]","[72, 69, 51]",0
1160,0.361,0.843,3,-5.928,0,0.155,0.197,3.95e-06,0.295,0.622,69.814,230493,4,50,True,['Kanye West'],"[['chicago rap', 'rap']]",[74],[90],0
1161,0.317,0.837,5,-5.365,1,0.377,0.000425,2.57e-06,0.232,0.396,76.052,198694,1,18,False,"['Guilty Simpson', 'Apollo Brown']","[['alternative hip hop', 'detroit hip hop'], ['alternative hip hop', 'boom bap', 'hardcore hip hop', 'hip hop']]","[42, 42]","[44, 54]",0
1162,0.801,0.477,1,-9.531,1,0.0551,0.0813,0.333,0.199,0.313,105.003,543347,4,11,True,"['Kid Cudi', 'Michael Bolton', 'King Chip']","[['hip hop', 'pop rap', 'rap'], ['adult standards', 'soft rock'], []]","[36, 36, 36]","[87, 68, 55]",0
1163,0.259,0.536,8,-10.309,1,0.0367,0.705,0.000501,0.432,0.29,143.948,267200,4,54,False,['James Blake'],"[['art pop', 'indie r&b', 'indie soul', 'indietronica', 'uk alternative pop']]",[69],[74],0
1164,0.587,0.503,3,-8.802,1,0.0352,0.349,0.000286,0.214,0.395,117.933,200266,4,32,False,['Muddy Monk'],"[['french indie pop', 'french indietronica']]",[51],[49],0
1165,0.739,0.378,1,-12.189,1,0.0492,0.0864,1.69e-06,0.101,0.0394,100.038,278465,4,43,False,['Lorine Chia'],[['alternative r&b']],[36],[50],0
1166,0.649,0.716,11,-6.232,1,0.0445,0.0879,0.03,0.0824,0.503,124.968,235813,4,6,False,['Bag Raiders'],"[['alternative dance', 'australian dance', 'filter house', 'indietronica', 'new rave', 'nu disco']]",[3],[62],0
1167,0.762,0.709,2,-6.297,1,0.057,0.0191,0.000405,0.145,0.638,131.219,169507,4,0,True,"['The Lonely Island', 'Justin Timberlake']","[['comedy rap', 'comic'], ['dance pop', 'pop']]","[1, 1]","[66, 84]",0
1168,0.594,0.306,2,-15.151,1,0.0969,0.683,0.711,0.112,0.435,101.217,562240,4,18,False,"['Henri Texier', 'Sébastien Texier', 'François Corneloup', 'Louis Moutin']","[['contemporary jazz', 'french jazz', 'indie jazz', 'world'], ['french jazz'], [], []]","[14, 14, 14, 14]","[45, 13, 13, 23]",0
1169,0.953,0.4,11,-7.963,0,0.196,0.395,0.00254,0.0943,0.259,120.057,198449,4,45,True,"['Skepta', 'Pharrell Williams']","[['birmingham grime', 'grime', 'instrumental grime', 'rap'], ['pop', 'pop rap']]","[65, 65]","[78, 81]",0
1170,0.9,0.594,11,-8.038,0,0.314,0.363,0.0,0.0947,0.53,142.049,148732,4,0,False,['Oxmo Puccino'],"[['french hip hop', 'rap conscient']]",[0],[57],0
1171,0.667,0.741,1,-4.099,1,0.0378,0.0425,0.0,0.0761,0.422,149.908,204747,4,75,True,"['Logic', 'Marshmello']","[['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap'], ['brostep', 'pop', 'progressive electro house']]","[75, 75]","[84, 88]",0
1172,0.887,0.765,2,-5.207,1,0.0669,0.00915,0.000872,0.0907,0.456,102.958,177186,4,72,True,"['Wiley', 'Stefflon Don', 'Sean Paul', 'Idris Elba']","[['grime', 'house', 'uk dancehall', 'uk hip hop'], ['dancehall', 'pop', 'pop rap', 'uk dancehall', 'uk hip hop'], ['dance pop', 'dancehall', 'pop', 'pop rap'], ['uk tech house']]","[64, 64, 64, 64]","[68, 74, 83, 61]",0
1173,0.53,0.808,9,-9.622,0,0.0364,0.000203,0.885,0.134,0.189,130.015,243769,4,24,False,"['Maribou State', 'HAAi']","[['electronica', 'future garage', 'indie soul'], ['float house']]","[41, 41]","[68, 37]",0
1174,0.397,0.339,1,-6.688,1,0.0361,0.887,0.0,0.306,0.459,135.089,224747,3,59,False,['The Weeknd'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[80],[97],0
1175,0.783,0.921,0,-3.254,1,0.202,0.214,0.0,0.0736,0.887,120.054,188075,4,39,False,"['Elvis Crespo', 'Nando Boom']","[['latin', 'tropical'], ['panamanian pop']]","[32, 32]","[69, 39]",0
1176,0.694,0.854,4,-6.868,0,0.0437,0.00279,0.768,0.147,0.14,126.993,312013,4,20,False,['Cassius'],"[['alternative dance', 'dance-punk', 'disco house', 'electro house', 'electronica', 'filter house', 'new rave']]",[13],[55],0
1177,0.699,0.236,7,-10.413,1,0.0342,0.836,7.96e-06,0.124,0.597,88.805,236009,4,41,False,['Bernard Adamus'],"[['canadian blues', 'indie quebecois']]",[44],[46],0
1178,0.737,0.994,5,-5.514,0,0.0624,0.00217,0.911,0.0253,0.814,126.005,237515,4,1,False,"['Claptone', 'TENDER', 'Mihalis Safras']","[['deep disco house', 'german house', 'german techno', 'house', 'progressive house', 'tropical house'], ['electropop', 'uk alternative pop', 'vapor soul'], ['deep minimal techno', 'funky tech house', 'greek house', 'house', 'minimal tech house', 'minimal techno', 'tech house']]","[3, 3, 3]","[67, 55, 42]",0
1179,0.569,0.562,10,-6.945,1,0.028,0.231,0.0,0.103,0.533,88.089,212226,4,63,False,['Morat'],"[['colombian pop', 'latin', 'latin pop']]",[70],[82],0
1180,0.684,0.862,6,-4.855,0,0.0952,0.0627,0.000177,0.126,0.275,120.02,228396,4,56,False,"['BURNS', 'A$AP Rocky', 'Sabrina Claudio']","[['la pop'], ['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['alternative r&b', 'indie r&b', 'pop']]","[49, 49, 49]","[52, 85, 72]",0
1181,0.675,0.719,0,-6.567,0,0.0743,0.104,0.0,0.252,0.568,121.999,209053,4,42,True,"['Lil Keed', 'Young Thug']","[['melodic rap', 'rap', 'southern hip hop', 'trap', 'vapor trap'], ['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']]","[34, 34]","[72, 91]",0
1182,0.728,0.809,11,-7.639,1,0.0437,0.361,0.941,0.128,0.528,116.002,221509,4,49,False,"['Yuksek', 'Polo & Pan']","[['alternative dance', 'dance-punk', 'disco house', 'electrofox', 'electronica', 'filter house', 'french indie pop', 'french indietronica', 'new french touch', 'new rave', 'nu disco'], ['dark disco', 'french indie pop', 'french indietronica', 'new french touch']]","[43, 43]","[53, 65]",0
1183,0.715,0.78,11,-10.959,0,0.0495,0.104,0.819,0.0533,0.359,102.996,280622,4,44,False,"['Morcheeba', 'Folamour']","[['big beat', 'bmore', 'downtempo', 'electronica', 'nu jazz', 'trip hop'], ['deep house', 'disco house', 'electronica', 'float house', 'indie soul', 'lo-fi house']]","[37, 37]","[61, 55]",0
1184,0.727,0.613,1,-6.363,1,0.217,0.000758,1.84e-06,0.17,0.445,93.975,242326,4,49,False,"['Sabina Ddumba', 'Mr Eazi']","[['swedish idol pop', 'swedish pop'], ['afro dancehall', 'afropop', 'ghanaian hip hop', 'nigerian pop', 'swedish dancehall']]","[42, 42]","[56, 74]",0
1185,0.679,0.846,8,-6.231,1,0.0534,0.00468,0.766,0.354,0.502,109.995,198453,4,42,False,"['Fakear', 'Pouvoir Magique']","[['french indie pop', 'french indietronica', 'new french touch', 'tropical house'], []]","[35, 35]","[59, 30]",0
1186,0.66,0.604,1,-6.747,0,0.0446,0.0353,0.0095,0.0687,0.395,136.504,274508,4,17,False,"['Pongo', '20syl']","[['african electronic'], ['new french touch', 'popping', 'vapor twitch']]","[11, 11]","[48, 56]",0
1187,0.381,0.502,1,-5.505,0,0.0368,0.16,6.98e-05,0.0842,0.147,144.3,237800,4,65,False,['Hozier'],"[['irish singer-songwriter', 'pop']]",[72],[81],0
1188,0.586,0.54,0,-5.761,1,0.0255,0.192,0.0,0.127,0.162,82.156,252302,4,55,False,['The Head and the Heart'],"[['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']]",[48],[71],0
1189,0.609,0.489,9,-6.001,0,0.0424,0.85,0.0,0.104,0.567,115.902,200436,4,20,False,['Dermot Kennedy'],"[['folk-pop', 'irish pop', 'pop']]",[25],[76],0
1190,0.344,0.447,6,-8.408,0,0.0254,0.173,0.723,0.12,0.242,88.678,381640,4,56,False,['The Barr Brothers'],"[['canadian americana', 'canadian indie', 'chamber pop', 'deep new americana', 'indie folk', 'new americana', 'roots rock', 'stomp and holler']]",[52],[57],0
1191,0.523,0.714,11,-6.021,1,0.0367,0.658,5.2e-06,0.0785,0.659,78.211,216120,4,54,False,['The Lumineers'],"[['folk-pop', 'modern rock', 'stomp and holler']]",[46],[79],0
1192,0.491,0.401,0,-9.501,1,0.0325,0.83,5.25e-06,0.0819,0.292,96.488,209427,4,52,False,['Joy Williams'],"[['acoustic pop', 'christian indie', 'indie folk', 'indiecoustica', 'nashville americana', 'nashville singer-songwriter', 'neo mellow', 'new americana']]",[65],[63],0
1193,0.82,0.633,9,-13.816,1,0.0745,0.129,0.0,0.0972,0.716,116.622,216933,4,60,False,['Sérgio Mendes'],"[['bossa nova', 'brazilian jazz', 'samba']]",[54],[58],0
1194,0.448,0.639,8,-7.182,1,0.083,0.448,0.0633,0.126,0.149,146.529,236336,4,27,False,['Bernard Adamus'],"[['canadian blues', 'indie quebecois']]",[37],[46],0
1195,0.543,0.781,1,-4.854,0,0.0988,0.0879,0.0,0.0868,0.522,150.174,195200,4,58,True,['Carlie Hanson'],"[['dance pop', 'electropop', 'indie cafe pop', 'indie electropop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']]",[51],[61],0
1196,0.694,0.823,1,-6.755,1,0.0917,0.118,7.11e-06,0.152,0.683,95.83,299827,4,60,False,['Mariah Carey'],"[['dance pop', 'pop', 'r&b', 'urban contemporary']]",[62],[79],0
1197,0.609,0.445,7,-9.129,1,0.106,0.603,6.77e-06,0.104,0.166,118.393,228707,3,78,False,['Alicia Keys'],"[['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']]",[72],[82],0
1198,0.845,0.576,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641,256027,4,65,False,"[""Destiny's Child""]","[['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']]",[72],[75],0
1199,0.671,0.727,7,-7.585,1,0.035,0.139,0.0,0.123,0.801,102.358,243493,4,70,False,['Mariah Carey'],"[['dance pop', 'pop', 'r&b', 'urban contemporary']]",[72],[79],0
1200,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,223440,4,76,False,"['Usher', 'Alicia Keys']","[['atl hip hop', 'dance pop', 'pop', 'r&b', 'urban contemporary'], ['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']]","[78, 78]","[82, 82]",0
1201,0.77,0.505,1,-7.345,1,0.0828,0.311,7.4e-05,0.0777,0.757,171.798,279507,4,72,False,['TLC'],"[['atl hip hop', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'new jack swing', 'pop', 'pop rap', 'r&b', 'urban contemporary']]",[69],[71],0
1202,0.73,0.735,1,-4.122,1,0.19,0.301,0.0,0.166,0.658,133.971,161280,4,4,False,['Retro X'],[['french hip hop']],[3],[42],0
1203,0.755,0.402,2,-8.68,1,0.0633,0.677,0.131,0.0718,0.662,153.802,226333,4,39,False,"['Blundetto', 'General Elektriks']","[['electro jazz', 'electronica', 'nu jazz'], ['french indie pop', 'french indietronica', 'nu jazz']]","[43, 43]","[51, 46]",0
1204,0.833,0.63,4,-6.346,1,0.371,0.193,0.0,0.087,0.794,91.965,187806,4,18,False,"['Aerstame', 'Dj B-ese']","[['rap chileno'], []]","[40, 40]","[48, 14]",0
1205,0.746,0.787,4,-6.373,1,0.12,0.214,0.0,0.0669,0.607,95.005,206187,4,73,True,"['Ed Sheeran', 'Chance the Rapper', 'PnB Rock']","[['pop', 'uk pop'], ['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap'], ['melodic rap', 'pop rap', 'rap', 'trap']]","[65, 65, 65]","[93, 84, 80]",0
1206,0.676,0.654,5,-5.229,0,0.0373,0.292,1.08e-05,0.137,0.563,80.003,268461,4,58,False,['PREP'],"[['alternative r&b', 'indie r&b']]",[51],[56],0
1207,0.715,0.775,4,-3.924,0,0.365,0.525,0.0,0.185,0.699,92.955,212000,4,19,False,"['Aerstame', 'Dj Vital']","[['rap chileno'], []]","[40, 40]","[48, 8]",0
1208,0.443,0.631,1,-10.203,1,0.305,0.491,0.00226,0.664,0.122,99.686,321746,4,41,True,['Choker'],"[['alternative r&b', 'indie r&b', 'indie soul']]",[47],[60],0
1209,0.651,0.898,11,-4.942,1,0.0391,0.152,0.0,0.11,0.599,126.05,240893,4,0,False,"['Afrojack', 'Spree Wilson']","[['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop', 'progressive electro house', 'progressive house', 'tropical house'], ['soul flow']]","[1, 1]","[77, 50]",0
1210,0.849,0.576,0,-8.107,0,0.338,0.182,0.0,0.215,0.323,139.978,209453,4,50,True,['13 Block'],"[['french hip hop', 'pop urbaine', 'rap francais']]",[60],[63],0
1211,0.467,0.683,8,-7.609,1,0.219,0.101,0.0,0.123,0.259,119.909,485994,4,38,True,"[""Jok'air"", 'Chilla', 'Yseult']","[['french hip hop', 'pop urbaine', 'rap calme', 'rap francais'], ['francoton', 'french hip hop', 'pop urbaine'], ['french indie pop', 'french indietronica']]","[50, 50, 50]","[68, 55, 57]",0
1212,0.811,0.692,4,-2.836,0,0.105,0.00937,0.0,0.0598,0.817,125.009,162907,4,66,True,"[""Heuss L'enfoiré"", 'Sofiane']","[['french hip hop', 'pop urbaine'], ['francoton', 'french hip hop', 'french pop', 'pop urbaine', 'rap conscient', 'rap francais']]","[69, 69]","[74, 68]",0
1213,0.617,0.691,8,-5.18,0,0.418,0.627,0.0,0.117,0.346,104.711,246984,3,37,True,['Ninho'],"[['french hip hop', 'pop urbaine']]",[30],[84],0
1214,0.783,0.782,8,-7.181,0,0.31,0.0336,1.92e-06,0.159,0.4,161.869,170071,4,39,True,['Shay'],"[['francoton', 'french hip hop', 'pop urbaine']]",[61],[58],0
1215,0.813,0.642,11,-7.365,1,0.339,0.484,0.0,0.243,0.259,130.043,229427,4,34,True,['13 Block'],"[['french hip hop', 'pop urbaine', 'rap francais']]",[60],[63],0
1216,0.851,0.51,1,-5.645,1,0.334,0.522,1.42e-06,0.12,0.661,132.172,177551,4,40,True,['OBOY'],"[['french hip hop', 'pop urbaine', 'rap francais']]",[33],[64],0
1217,0.825,0.556,9,-6.554,1,0.218,0.469,0.0,0.264,0.503,109.852,195318,4,27,True,['Hamza'],"[['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap francais']]",[47],[68],0
1218,0.76,0.667,0,-6.884,1,0.116,0.124,0.0,0.304,0.423,160.053,186613,4,40,True,['Landy'],"[['francoton', 'french hip hop', 'pop urbaine', 'rap francais']]",[59],[65],0
1219,0.92,0.516,11,-8.257,0,0.119,0.38,0.0,0.0698,0.534,112.013,258891,4,57,True,['Caballero & JeanJass'],"[['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap francais']]",[57],[67],0
1220,0.714,0.569,3,-10.699,0,0.23,0.406,0.0,0.0974,0.714,130.089,180088,4,32,True,['Hamza'],"[['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap francais']]",[41],[68],0
1221,0.632,0.638,6,-8.023,0,0.0466,0.141,0.000839,0.13,0.467,90.014,203208,4,43,True,['Shay'],"[['francoton', 'french hip hop', 'pop urbaine']]",[61],[58],0
1222,0.792,0.582,5,-7.765,0,0.097,0.159,1.73e-05,0.198,0.617,143.035,208716,4,48,True,['Hamza'],"[['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap francais']]",[60],[68],0
1223,0.881,0.615,8,-6.816,0,0.16,0.447,0.0,0.66,0.545,125.025,213866,4,27,True,"['Caballero & JeanJass', 'Angèle']","[['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap francais'], ['belgian pop', 'variete francaise']]","[50, 50]","[67, 72]",0
1224,0.839,0.647,3,-10.225,0,0.489,0.253,0.0,0.105,0.806,155.998,173562,4,37,True,['Hamza'],"[['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap francais']]",[60],[68],0
1225,0.726,0.578,9,-6.334,0,0.0711,0.101,0.0,0.12,0.294,111.981,248427,4,35,True,['DA Uzi'],"[['french hip hop', 'pop urbaine', 'rap francais']]",[44],[73],0
1226,0.635,0.47,2,-9.832,0,0.4,0.589,1.69e-05,0.118,0.195,80.461,228733,4,34,True,['13 Block'],"[['french hip hop', 'pop urbaine', 'rap francais']]",[60],[63],0
1227,0.514,0.824,9,-7.42,0,0.322,0.0744,0.0,0.0943,0.511,131.989,167340,4,36,True,"['Hamza', 'Dolfa']","[['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap francais'], []]","[41, 41]","[68, 23]",0
1228,0.518,0.836,5,-5.4,1,0.0427,0.0714,0.0,0.0964,0.569,145.908,250253,4,17,False,['Éric Lapointe'],[['rock quebecois']],[31],[50],0
1229,0.538,0.586,11,-6.937,0,0.0482,0.288,1.73e-06,0.116,0.381,138.762,185728,4,53,True,['Lykke Li'],"[['art pop', 'dance pop', 'electropop', 'indie pop', 'indietronica', 'pop', 'swedish electropop', 'swedish indie pop', 'swedish pop']]",[65],[71],0
1230,0.811,0.638,2,-7.339,0,0.0953,0.164,3.08e-06,0.114,0.596,80.977,145185,4,46,True,['Caballero & JeanJass'],"[['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap francais']]",[39],[67],0
1231,0.679,0.62,6,-7.09,0,0.1,0.762,0.0,0.0739,0.356,124.869,210360,4,46,True,['Lomepal'],"[['french hip hop', 'new french touch', 'rap conscient']]",[61],[72],0
1232,0.595,0.844,7,-4.678,1,0.0331,0.0137,0.0,0.234,0.603,127.981,222440,4,59,False,"['Santana', 'Chad Kroeger']","[['blues rock', 'classic rock', 'mexican classic rock', 'rock'], ['alternative metal', 'post-grunge']]","[64, 64]","[74, 55]",0
1233,0.681,0.92,6,-4.456,1,0.0876,0.0812,2.1e-06,0.333,0.773,98.027,210200,4,35,False,"['Santana', 'Jennifer Lopez', 'Baby Bash']","[['blues rock', 'classic rock', 'mexican classic rock', 'rock'], ['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary'], ['chicano rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']]","[64, 64, 64]","[74, 79, 66]",0
1234,0.541,0.339,4,-11.523,0,0.0652,0.913,0.00834,0.2,0.609,83.068,181733,4,25,False,['Jean Leloup'],"[['indie quebecois', 'pop quebecois', 'rock quebecois']]",[35],[51],0
1235,0.447,0.625,10,-8.212,0,0.323,0.0351,0.000727,0.243,0.261,67.104,440013,4,63,True,"['The Internet', 'Steve Lacy', 'Tyler, The Creator']","[['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop'], ['rap'], ['hip hop', 'rap']]","[66, 66, 66]","[66, 72, 85]",0
1236,0.622,0.638,0,-6.291,1,0.043,0.129,1e-05,0.362,0.646,140.005,172357,4,56,True,['Kali Uchis'],"[['colombian pop', 'pop']]",[75],[78],0
1237,0.467,0.52,0,-7.131,1,0.0535,0.664,0.463,0.918,0.576,123.733,282440,4,25,False,['Canned Heat'],"[['album rock', 'blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'psychedelic rock', 'rock', 'roots rock']]",[38],[60],0
1238,0.733,0.316,6,-11.785,0,0.0608,0.734,2.8e-06,0.118,0.315,135.122,274287,4,46,True,"['Moka Boka', 'Swing']","[['belgian hip hop', 'french hip hop', 'rap calme'], []]","[41, 41]","[41, 33]",0
1239,0.865,0.538,10,-7.903,0,0.325,0.276,0.0,0.0911,0.643,130.025,238535,4,45,True,"['Di-Meh', 'Roméo Elvis']","[['french hip hop', 'rap conscient', 'rap francais', 'swiss hip hop'], ['belgian hip hop', 'french hip hop', 'new french touch']]","[42, 42]","[51, 71]",0
1240,0.714,0.805,11,-5.589,0,0.062,0.173,0.0276,0.106,0.359,96.983,257588,4,56,False,"['Flying Lotus', 'Anderson .Paak']","[['afrofuturism', 'alternative hip hop', 'electronica', 'escape room', 'experimental hip hop', 'glitch', 'glitch hop', 'hip hop', 'indietronica', 'intelligent dance music', 'jazztronica', 'wonky'], ['escape room']]","[60, 60]","[63, 79]",0
1241,0.672,0.279,7,-9.237,0,0.0421,0.402,0.000125,0.0946,0.478,133.625,251886,4,44,False,"['Celeste', 'Gotts Street Park']","[['british soul'], ['british soul']]","[43, 43]","[63, 49]",0
1242,0.678,0.441,8,-8.968,0,0.0626,0.116,0.00107,0.114,0.472,129.982,216493,4,0,False,['Jamie Isaac'],"[['alternative r&b', 'indie r&b', 'indie soul', 'uk alternative hip hop']]",[0],[48],0
1243,0.581,0.738,0,-6.501,1,0.0941,0.0743,0.0291,0.0873,0.26,138.054,201001,4,35,False,['Jacques'],[['french indietronica']],[27],[39],0
1244,0.627,0.942,9,-4.629,1,0.0361,0.000844,0.00424,0.345,0.92,130.019,212539,4,33,False,"['Futuro Pelo', 'La Flaca']","[['french indie pop', 'french indietronica'], []]","[29, 29]","[40, 26]",0
1245,0.426,0.478,5,-15.856,0,0.067,0.183,0.76,0.146,0.581,166.108,428680,3,46,False,['Shuggie Otis'],"[['afrobeat', 'classic soul', 'funk', 'indie soul', 'soul', 'southern soul']]",[59],[58],0
1246,0.776,0.671,9,-7.249,0,0.229,0.58,6.3e-05,0.0841,0.822,90.022,188167,4,21,True,['Gros Mo'],[['french hip hop']],[35],[44],0
1247,0.848,0.69,10,-5.665,1,0.0335,0.651,4.17e-05,0.108,0.962,127.493,244440,4,36,False,['Shintaro Sakamoto'],[['j-rock']],[42],[51],0
1248,0.679,0.482,0,-9.732,0,0.0593,0.31,0.0357,0.369,0.361,81.438,160832,4,48,False,['HOMESHAKE'],"[['indie garage rock', 'montreal indie', 'quebec indie']]",[51],[60],0
1249,0.474,0.41,3,-11.64,1,0.0394,0.762,0.313,0.264,0.197,125.694,479187,4,30,False,['Los Jaivas'],"[['andean', 'chilean indie', 'chilean rock', 'latin rock', 'nueva cancion']]",[40],[54],0
1250,0.478,0.454,9,-8.76,0,0.045,0.968,1.36e-05,0.628,0.504,124.371,182720,4,33,False,['Serge Reggiani'],[['chanson']],[35],[48],0
1251,0.94,0.598,6,-8.399,0,0.167,0.00187,0.00922,0.107,0.279,130.006,210495,4,0,True,['Yella Beezy'],"[['dfw rap', 'hip hop', 'rap', 'southern hip hop', 'trap']]",[0],[67],0
1252,0.805,0.858,0,-3.067,1,0.105,0.194,7.89e-06,0.256,0.523,97.033,321649,4,70,True,"['Matoma', 'The Notorious B.I.G.', 'Ja Rule', 'Ralph Tresvant']","[['dance pop', 'deep tropical house', 'edm', 'electro house', 'electropop', 'norwegian pop', 'pop', 'pop edm', 'tropical house'], ['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap'], ['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary'], ['new jack swing', 'quiet storm', 'r&b', 'urban contemporary']]","[62, 62, 62, 62]","[74, 80, 73, 59]",0
1253,0.822,0.704,3,-8.242,0,0.0374,0.00864,0.627,0.0633,0.255,125.999,345173,4,12,False,"['Faul & Wad Ad', 'PNAU']","[['tropical house'], ['alternative dance', 'aussietronica', 'australian dance', 'australian electropop', 'australian hip hop', 'australian indie', 'australian pop', 'edm', 'house', 'indietronica', 'new rave']]","[7, 7]","[56, 64]",0
1254,0.74,0.831,5,-7.321,1,0.0456,0.444,0.00304,0.0769,0.448,121.034,210853,4,74,False,['Tez Cadey'],"[['deep house', 'deep tropical house', 'new french touch', 'tropical house']]",[66],[62],0
