,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_popularity,explicit,album_popularity,artist_popularity,like,r&b,pop,rap,hip hop,funk,rock,duration_min
2001,0.6990000000000001,0.639,5,-8.261000000000001,1,0.0451,0.231,0.000742,0.359,0.502,95.071,4,35,1,37,44,0,0,0,0,1,0,0,2.995633333333333
2002,0.769,0.8,0,-8.005,1,0.0598,0.14,6.59e-05,0.106,0.419,107.01700000000001,4,38,0,48,58,0,0,1,1,1,0,0,3.41645
2003,0.7809999999999999,0.9059999999999999,5,-7.189,1,0.0596,0.0941,1.25e-05,0.0939,0.907,137.935,4,26,0,41,44,0,0,0,0,1,0,0,2.841083333333333
2004,0.618,0.5429999999999999,1,-9.812000000000001,0,0.0534,0.33299999999999996,0.00011599999999999999,0.155,0.40299999999999997,130.058,4,30,0,41,35.5,0,0,0,0,1,0,0,3.0954
2005,0.9009999999999999,0.563,0,-6.763,1,0.0476,0.174,0.000225,0.055,0.662,103.061,4,52,0,49,47,0,0,0,0,0,0,0,2.8866666666666667
2006,0.7809999999999999,0.75,6,-5.987,1,0.084,0.519,4.72e-05,0.133,0.243,121.001,4,34,0,49,47,0,0,0,0,0,0,0,3.7626666666666666
2007,0.7170000000000001,0.44299999999999995,0,-8.488,1,0.0398,0.0448,0.35100000000000003,0.111,0.214,94.009,4,41,0,53,41.5,0,1,1,0,0,0,0,3.3093666666666666
2008,0.833,0.976,11,-5.856,0,0.0508,0.000373,0.5539999999999999,0.0743,0.574,127.01299999999999,4,27,0,53,49.5,0,1,1,0,0,0,0,4.16695
2009,0.532,0.7190000000000001,7,-4.856,1,0.0346,0.735,1.1400000000000001e-05,0.0881,0.506,166.045,4,27,0,53,43.5,0,1,1,0,0,0,0,3.6650666666666667
2010,0.555,0.285,10,-17.91,0,0.45399999999999996,0.82,0.0,0.146,0.534,109.164,3,18,1,51,54,0,0,0,1,1,0,0,1.28155
2011,0.802,0.9079999999999999,9,-3.042,1,0.27399999999999997,0.363,0.0,0.43700000000000006,0.804,95.081,4,25,1,51,50.333333333333336,0,0,0,1,1,0,0,3.8406666666666665
2012,0.7090000000000001,0.721,5,-5.773,0,0.345,0.0228,0.0,0.349,0.45899999999999996,83.611,4,26,1,51,54,0,0,0,1,1,0,0,3.0248833333333334
2013,0.551,0.6609999999999999,10,-10.101,1,0.325,0.272,3.3600000000000004e-05,0.0965,0.147,152.192,4,55,1,52,61,0,1,0,0,0,0,0,3.10445
2014,0.9109999999999999,0.7440000000000001,4,-7.017,0,0.27899999999999997,0.37799999999999995,1.92e-05,0.257,0.792,122.05,4,55,0,56,62,0,0,1,1,1,0,0,2.8209833333333334
2015,0.655,0.9129999999999999,11,-5.877000000000001,1,0.0854,0.408,5.58e-06,0.69,0.64,96.134,4,17,1,36,79,0,0,1,1,1,0,1,3.9111166666666666
2016,0.447,0.8370000000000001,7,-7.44,1,0.425,0.44,0.0,0.303,0.6970000000000001,86.061,4,0,0,0,18,0,0,0,0,0,0,0,3.296
2017,0.44799999999999995,0.733,3,-6.2379999999999995,1,0.0292,0.0369,0.0425,0.16899999999999998,0.40700000000000003,142.00799999999998,4,60,0,59,69,0,0,1,0,0,0,1,4.310883333333333
2018,0.48,0.7170000000000001,0,-6.662999999999999,1,0.23,0.0625,0.000685,0.0814,0.335,109.756,4,52,1,51,66,0,1,1,0,0,0,0,4.125783333333334
2019,0.462,0.7959999999999999,9,-6.202000000000001,1,0.0322,0.384,0.0,0.29600000000000004,0.8240000000000001,204.028,4,60,0,59,71,0,0,0,0,0,0,1,4.404
2020,0.732,0.494,6,-13.571,0,0.0406,0.299,0.205,0.0919,0.799,126.986,4,65,0,71,83,0,0,0,0,0,0,1,3.6922166666666665
2021,0.607,0.5529999999999999,0,-11.187999999999999,0,0.0407,0.55,0.0032700000000000003,0.10400000000000001,0.33799999999999997,133.785,4,19,0,16,22,0,0,0,0,0,0,1,6.508333333333334
2022,0.447,0.442,8,-11.220999999999998,0,0.0471,0.0472,0.000559,0.331,0.7759999999999999,159.967,4,59,0,51,66.5,0,0,1,0,0,0,1,3.14645
2023,0.535,0.55,4,-7.249,1,0.0229,0.24600000000000002,0.000105,0.124,0.619,90.086,4,67,1,87,95,0,0,0,1,0,0,0,5.4142166666666665
2024,0.701,0.684,8,-5.925,0,0.08199999999999999,0.11,0.000125,0.149,0.23,92.97200000000001,4,0,0,0,18,0,0,0,0,0,0,0,3.44355
2025,0.395,0.741,2,-9.294,1,0.0588,0.0125,0.909,0.0727,0.465,139.079,4,29,0,21,36.5,0,0,0,0,0,0,0,8.9385
2026,0.22899999999999998,0.11699999999999999,2,-13.743,1,0.0368,0.9690000000000001,0.0264,0.0965,0.11,180.489,3,35,0,35,45,0,0,1,0,0,0,0,4.438
2027,0.636,0.763,10,-6.354,0,0.0333,0.00951,1.77e-05,0.10300000000000001,0.622,123.971,4,38,0,35,45,0,0,1,0,0,0,0,2.768666666666667
2028,0.574,0.8029999999999999,0,-6.422999999999999,1,0.0395,0.0456,0.0136,0.131,0.9490000000000001,100.01799999999999,4,21,0,14,45,0,0,1,0,0,0,0,3.9682166666666667
2029,0.511,0.155,2,-10.378,1,0.0539,0.853,0.0,0.0941,0.293,134.701,4,32,0,40,42,0,0,1,0,0,0,1,4.05845
2030,0.6709999999999999,0.9840000000000001,7,-2.381,1,0.0955,0.0561,0.0,0.113,0.871,97.743,4,51,0,78,85,0,0,0,0,0,1,1,3.4288833333333333
2031,0.7809999999999999,0.852,5,-4.553,0,0.381,0.735,0.0,0.086,0.569,96.02799999999999,4,50,1,63,67,0,0,1,1,1,0,0,3.9165666666666668
2032,0.733,0.455,2,-12.283,1,0.0377,0.7879999999999999,3.2200000000000003e-05,0.0697,0.633,88.036,4,49,0,49,62,0,0,0,0,0,0,1,4.181116666666667
2033,0.7659999999999999,0.63,9,-10.408,1,0.0342,0.7240000000000001,0.00257,0.924,0.92,100.023,4,41,0,33,51,0,0,0,0,0,0,1,4.033333333333333
2034,0.7979999999999999,0.528,11,-9.866,0,0.17,0.021,0.0112,0.0806,0.868,125.005,4,12,0,6,4.5,0,0,0,0,0,0,0,2.44
2035,0.387,0.557,2,-9.738,1,0.057,0.0928,0.9059999999999999,0.109,0.129,89.913,4,22,0,22,32,0,0,0,0,0,0,0,4.099783333333333
2036,0.6859999999999999,0.635,11,-7.695,1,0.0602,0.39299999999999996,0.0,0.0982,0.335,95.041,4,50,1,42,41,0,0,0,0,0,0,0,4.9027666666666665
2037,0.483,0.58,8,-7.06,1,0.0272,0.0085,0.00108,0.0877,0.483,134.862,3,6,0,26,30,0,0,0,0,0,0,0,3.414
2038,0.35100000000000003,0.726,4,-6.132999999999999,0,0.0548,0.44799999999999995,0.753,0.326,0.14800000000000002,89.96,4,26,0,41,50,0,0,0,0,0,0,1,4.966666666666667
2039,0.46399999999999997,0.9390000000000001,4,-4.189,1,0.0436,0.00391,0.0038,0.261,0.86,182.106,4,40,0,38,47,0,0,1,0,0,0,1,3.1779
2040,0.6409999999999999,0.753,2,-5.291,1,0.032,0.0453,0.00212,0.111,0.42,114.45,4,23,0,20,26,0,0,0,0,0,0,0,3.2953333333333332
2041,0.602,0.575,5,-12.827,1,0.0559,0.0236,0.00469,0.83,0.904,110.95100000000001,4,6,0,4,79,0,0,0,0,0,0,0,2.7237833333333334
2042,0.777,0.754,10,-3.227,0,0.047,0.0135,0.000295,0.0775,0.8640000000000001,119.00299999999999,4,16,0,43,87,0,0,1,0,0,0,0,2.838216666666667
2043,0.763,0.693,5,-3.9730000000000003,0,0.0438,0.111,0.0,0.10099999999999999,0.39899999999999997,114.912,4,38,0,43,87,0,0,1,0,0,0,0,3.471783333333333
2044,0.8270000000000001,0.821,3,-5.864,1,0.0419,0.00748,0.0015,0.115,0.684,122.01700000000001,4,9,0,4,88,0,1,1,0,0,0,0,3.6771166666666666
2045,0.369,0.7490000000000001,5,-4.481,1,0.0385,0.564,2.1e-05,0.0745,0.55,78.024,4,0,0,0,45,0,0,0,0,0,0,1,4.10245
2046,0.574,0.23199999999999998,1,-16.551,1,0.446,0.311,0.0,0.11,0.293,87.04700000000001,4,21,1,51,54,0,0,0,1,1,0,0,2.1922166666666665
2047,0.9359999999999999,0.495,1,-6.062,1,0.22899999999999998,0.0254,0.0,0.087,0.299,139.951,4,66,1,66,75,0,0,1,1,1,0,0,2.68355
2048,0.485,0.7829999999999999,11,-7.82,0,0.623,0.34600000000000003,0.0,0.752,0.154,159.661,4,52,1,72,80.5,0,0,1,1,1,0,0,3.07665
2049,0.6659999999999999,0.43200000000000005,6,-8.788,1,0.0323,0.33399999999999996,0.0289,0.11,0.297,95.985,4,57,0,50,62,0,0,0,0,0,0,0,4.507933333333333
2050,0.7809999999999999,0.426,1,-9.541,1,0.0322,0.5920000000000001,0.5710000000000001,0.109,0.237,104.98100000000001,4,57,0,53,49,0,1,0,0,0,0,0,3.7264
2051,0.578,0.42200000000000004,9,-10.477,1,0.03,0.912,0.00215,0.0955,0.294,143.951,4,3,0,1,63,0,0,1,0,0,0,0,4.4108833333333335
2052,0.5720000000000001,0.409,3,-11.384,1,0.0377,0.662,0.29600000000000004,0.125,0.35100000000000003,129.983,4,67,0,61,61,0,0,1,0,0,0,0,4.122883333333333
2053,0.33399999999999996,0.45799999999999996,0,-10.685,1,0.0454,0.42,0.136,0.14300000000000002,0.217,141.922,4,29,0,22,67,0,0,1,0,0,0,0,3.72045
2054,0.73,0.49,8,-9.592,1,0.035,0.584,0.488,0.102,0.0815,127.992,4,37,0,35,57,0,1,0,0,0,0,0,2.573383333333333
2055,0.67,0.395,8,-16.417,0,0.076,0.78,0.653,0.0935,0.163,109.932,4,53,0,50,57,0,0,1,0,0,0,0,3.497116666666667
2056,0.322,0.29100000000000004,2,-11.359000000000002,1,0.0584,0.685,0.0,0.127,0.153,174.737,3,63,0,63,64,0,1,1,0,0,0,0,4.253416666666666
2057,0.695,0.5579999999999999,6,-10.001,0,0.0258,0.158,0.00321,0.14,0.257,103.995,4,53,0,46,63,0,1,1,0,0,0,0,3.40385
2058,0.451,0.0531,0,-18.352999999999998,1,0.0417,0.961,0.682,0.102,0.124,72.708,4,33,0,26,67,0,0,1,0,0,0,0,3.4814833333333333
2059,0.6609999999999999,0.379,0,-11.227,1,0.0638,0.125,0.0013,0.171,0.46299999999999997,95.01,4,2,0,8,63,0,0,1,0,0,0,0,3.32645
2060,0.556,0.5379999999999999,8,-5.4079999999999995,0,0.0382,0.0689,0.0,0.196,0.29100000000000004,143.95,4,84,1,87,95,0,0,0,1,0,0,0,3.72245
2061,0.778,0.317,1,-10.732000000000001,0,0.33399999999999996,0.5920000000000001,0.0,0.0881,0.327,140.048,4,87,1,88,93,0,0,1,0,0,0,0,2.977116666666667
2062,0.753,0.905,6,-3.3110000000000004,0,0.239,0.127,0.0,0.26899999999999996,0.585,127.069,4,51,1,46,77.5,0,0,1,1,1,0,0,3.6568833333333335
2063,0.718,0.54,8,-13.015999999999998,1,0.0414,0.28600000000000003,0.00137,0.0803,0.848,148.101,4,47,0,53,60,0,0,1,0,0,0,1,4.96555
2064,0.779,0.799,9,-6.359,1,0.15,0.158,0.0,0.209,0.414,109.944,4,1,1,9,100,0,0,1,1,1,0,0,4.503116666666667
2065,0.597,0.6559999999999999,10,-8.156,1,0.0335,0.5660000000000001,0.00317,0.113,0.541,98.374,4,0,0,0,44,0,0,0,0,0,0,1,3.6271166666666668
2066,0.512,0.6729999999999999,0,-7.359,1,0.0523,0.289,3.04e-06,0.126,0.11,99.84,4,64,1,87,95,0,0,0,1,0,0,0,3.8968833333333333
2067,0.556,0.619,6,-6.327000000000001,0,0.209,0.125,0.0,0.17,0.212,84.15799999999999,4,17,1,38,50,0,1,0,1,1,0,0,4.0707
2068,0.294,0.40700000000000003,0,-11.575,1,0.0308,0.0258,0.00021899999999999998,0.0852,0.0378,101.052,4,52,0,73,89,0,0,0,0,0,0,1,3.9177833333333334
2069,0.6409999999999999,0.599,5,-8.452,1,0.0478,0.449,0.022000000000000002,0.128,0.23199999999999998,130.018,4,0,0,0,69.5,0,0,0,0,0,0,0,3.5074833333333335
2070,0.7759999999999999,0.662,1,-7.016,0,0.0489,0.00157,2.1e-05,0.0887,0.324,152.92700000000002,4,62,1,60,75,0,0,1,1,1,0,0,3.04555
2071,0.379,0.27399999999999997,7,-10.304,1,0.0398,0.38799999999999996,1.05e-05,0.11800000000000001,0.27899999999999997,66.417,4,21,0,34,45,0,0,0,0,0,0,0,7.43755
2072,0.53,0.0521,0,-12.628,0,0.0424,0.9420000000000001,1.1599999999999999e-05,0.11,0.24100000000000002,111.727,4,19,0,31,44,0,0,0,0,0,0,0,4.400316666666667
2073,0.363,0.114,9,-13.082,1,0.0359,0.965,0.007370000000000001,0.113,0.0494,115.031,4,46,0,70,75,0,0,0,0,0,0,1,2.62485
2074,0.614,0.613,1,-3.542,1,0.355,0.0403,2.18e-06,0.19,0.6829999999999999,98.904,3,30,1,44,83,0,0,1,1,1,0,0,1.8229166666666667
2075,0.442,0.715,0,-3.6180000000000003,1,0.0257,0.00506,0.00109,0.12,0.316,81.704,4,42,0,66,85,0,0,0,0,0,1,1,4.15555
2076,0.917,0.11599999999999999,4,-16.843,1,0.102,0.742,0.0,0.10800000000000001,0.27399999999999997,119.977,4,40,1,51,83,0,0,1,1,1,0,0,2.9344166666666665
2077,0.8290000000000001,0.619,8,-9.288,1,0.0625,0.0187,0.0438,0.0378,0.551,122.98200000000001,4,28,0,33,53.5,0,0,1,0,0,0,0,5.52845
2078,0.5479999999999999,0.75,7,-6.229,1,0.284,0.00834,2.81e-06,0.166,0.617,82.811,4,2,1,5,90,0,0,0,1,0,0,0,3.687116666666667
2079,0.301,0.6859999999999999,2,-8.36,1,0.0831,0.442,0.00011499999999999999,0.121,0.276,79.036,3,56,1,75,88,0,0,0,1,1,0,0,4.862
2080,0.805,0.561,7,-10.26,1,0.149,0.73,6.08e-05,0.235,0.9309999999999999,122.581,4,0,0,0,61,0,0,0,0,0,0,1,2.85
2081,0.6990000000000001,0.72,11,-6.6610000000000005,1,0.22899999999999998,0.484,0.0,0.243,0.105,99.939,4,0,0,2,2,0,0,0,0,0,0,0,3.3995
2082,0.616,0.813,9,-8.068999999999999,1,0.0275,0.0164,0.0498,0.235,0.778,131.99,4,52,0,60,78,0,0,0,0,0,0,1,5.16445
2083,0.5920000000000001,0.5760000000000001,5,-8.279,1,0.0433,0.496,0.107,0.0869,0.276,110.045,4,44,0,43,49,0,0,1,0,0,0,0,3.309083333333333
2084,0.7979999999999999,0.34600000000000003,8,-13.235,1,0.0398,0.78,0.6459999999999999,0.12,0.145,120.00299999999999,4,35,0,32,55,0,0,1,0,0,0,1,4.40875
2085,0.602,0.243,4,-12.565,0,0.0343,0.598,6.36e-05,0.0981,0.151,107.772,4,20,0,36,47,0,0,0,0,0,0,0,2.945333333333333
2086,0.6609999999999999,0.7909999999999999,10,-5.647,1,0.111,0.0576,0.0,0.261,0.457,86.991,4,0,0,0,18,0,0,0,0,0,0,0,3.7172666666666667
2087,0.361,0.0584,9,-18.265,0,0.0552,0.9840000000000001,0.0168,0.0851,0.131,72.54899999999999,3,22,0,34,45,0,0,0,0,0,0,0,5.414883333333333
2088,0.40299999999999997,0.075,2,-21.393,1,0.0425,0.9359999999999999,0.462,0.29,0.127,113.029,3,40,0,58,75,0,0,0,0,0,0,1,6.1033333333333335
2089,0.32899999999999996,0.32799999999999996,7,-12.02,1,0.0385,0.733,0.89,0.114,0.0737,104.26,4,62,0,55,63,0,0,1,0,0,0,1,4.785116666666666
2090,0.586,0.525,0,-8.968,1,0.498,0.0705,0.0,0.0729,0.491,126.51,4,68,1,75,79.5,0,0,1,1,1,0,0,3.7077833333333334
2091,0.508,0.345,2,-11.283,1,0.289,0.512,0.0,0.0731,0.0761,106.975,4,0,1,2,2,0,0,0,0,0,0,0,4.746333333333333
2092,0.777,0.22899999999999998,7,-13.752,1,0.043,0.266,0.00055,0.054000000000000006,0.18600000000000003,92.726,4,23,0,29,46,0,0,0,0,0,0,1,2.34045
2093,0.7140000000000001,0.8740000000000001,0,-3.802,1,0.0353,0.196,0.03,0.326,0.868,90.287,4,46,0,42,46,0,0,0,0,0,0,1,3.2737833333333333
2094,0.7,0.848,2,-4.43,0,0.0574,0.00952,1.3000000000000001e-05,0.0831,0.465,120.035,4,0,0,0,45,0,0,0,0,0,0,0,2.8333333333333335
2095,0.524,0.446,8,-7.8229999999999995,0,0.0275,0.688,0.000745,0.10099999999999999,0.272,97.85600000000001,4,1,0,4,67,0,0,1,0,0,0,1,4.42955
2096,0.531,0.846,11,-9.652000000000001,0,0.052000000000000005,5.550000000000001e-05,0.816,0.8809999999999999,0.055,130.032,4,45,0,59,82,0,0,0,0,0,0,0,10.374666666666666
2097,0.79,0.392,5,-13.078,0,0.0355,0.856,0.653,0.11,0.578,124.156,4,17,0,31,56,0,0,0,0,0,0,1,6.060666666666667
2098,0.725,0.53,4,-10.999,0,0.135,0.0239,9.76e-06,0.631,0.331,92.08,4,32,1,57,58,0,1,0,1,1,0,0,3.0017833333333335
2099,0.551,0.449,8,-11.297,1,0.0637,0.0442,0.006809999999999999,0.0831,0.392,133.558,4,52,0,58,70,0,1,1,1,0,0,0,4.359066666666667
2100,0.496,0.706,8,-6.653,1,0.0308,0.00999,0.00298,0.39,0.311,99.85600000000001,4,53,0,51,47.5,0,0,1,0,0,0,0,3.973333333333333
2101,0.583,0.45399999999999996,1,-11.091,0,0.0425,0.265,0.0,0.18100000000000002,0.309,74.64,4,68,1,84,97,0,1,1,0,0,0,0,5.572216666666667
2102,0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.10800000000000001,0.193,153.582,4,65,1,67,71,0,0,0,1,1,0,0,4.062883333333334
2103,0.537,0.41100000000000003,7,-14.059000000000001,1,0.502,0.48700000000000004,9.21e-06,0.3,0.207,94.292,4,66,1,62,79.5,0,1,1,1,1,0,0,3.6138666666666666
2104,0.794,0.5920000000000001,8,-6.973,1,0.129,0.0384,1.86e-05,0.111,0.177,97.20100000000001,4,53,1,70,91.5,0,0,1,1,1,0,0,2.963783333333333
2105,0.47700000000000004,0.846,8,-5.1080000000000005,1,0.0965,0.0283,3.84e-06,0.379,0.581,161.3,4,52,0,78,82,0,1,1,1,1,0,0,4.8773333333333335
2106,0.593,0.639,5,-7.558,0,0.114,0.0572,0.0,0.0622,0.34700000000000003,97.088,4,63,1,75,83,0,0,1,1,1,0,0,3.662333333333333
2107,0.759,0.342,1,-9.044,0,0.0406,0.775,0.0,0.11199999999999999,0.22,99.995,4,63,0,60,83,0,0,1,1,1,0,0,3.6039
2108,0.706,0.6920000000000001,8,-4.872,0,0.166,0.28300000000000003,0.0,0.138,0.71,76.991,4,36,1,57,69,0,0,1,1,1,0,0,4.315316666666667
2109,0.39899999999999997,0.163,3,-16.436,0,0.0382,0.963,0.00132,0.0885,0.242,94.01100000000001,3,62,0,57,57,0,0,1,0,0,0,0,3.327566666666667
2110,0.544,0.503,5,-8.155,0,0.0364,0.731,0.00988,0.14800000000000002,0.305,61.465,4,24,1,17,43.5,0,0,1,0,0,0,0,3.1138166666666667
2111,0.759,0.843,8,-5.682,1,0.389,0.474,0.0,0.27899999999999997,0.627,134.29,4,25,0,42,46,0,0,0,0,0,0,0,1.4582166666666667
2112,0.326,0.685,10,-5.5760000000000005,1,0.179,0.503,0.0,0.42700000000000005,0.409,86.882,5,75,0,68,76,0,0,1,0,0,0,0,5.2
2113,0.57,0.5760000000000001,10,-7.377999999999999,1,0.0759,0.34299999999999997,1.65e-06,0.11199999999999999,0.848,109.921,4,22,1,44,51,0,0,0,0,1,0,0,3.05455
2114,0.376,0.6990000000000001,11,-8.961,0,0.264,0.22899999999999998,0.000553,0.514,0.478,137.844,4,0,1,2,2,0,0,0,0,0,0,0,3.754166666666667
2115,0.636,0.7020000000000001,3,-7.53,0,0.0845,0.239,0.0,0.0809,0.775,82.03399999999999,4,50,0,65,73.5,0,1,1,0,0,0,0,4.559033333333334
2116,0.595,0.657,8,-5.635,0,0.469,0.184,0.0,0.107,0.474,83.19200000000001,4,50,1,77,83,0,0,1,1,1,0,0,3.1571166666666666
2117,0.408,0.341,7,-8.589,1,0.0275,0.591,0.000229,0.191,0.36200000000000004,101.311,4,32,0,42,46,0,0,0,0,0,0,0,5.204883333333333
2118,0.556,0.455,7,-8.417,1,0.0594,0.0201,4.24e-06,0.128,0.0915,130.92600000000002,4,58,0,51,63,0,1,0,0,1,0,0,3.72155
2119,0.67,0.528,8,-9.372,0,0.0323,0.0565,0.00117,0.102,0.628,87.965,4,59,0,56,53,0,0,1,0,0,0,0,4.638516666666667
2120,0.71,0.725,1,-7.129,0,0.276,0.0338,0.0,0.285,0.18899999999999997,85.97,4,46,1,77,83,0,0,1,1,1,0,0,3.8362166666666666
2121,0.763,0.336,7,-14.100999999999999,0,0.12300000000000001,0.268,0.0,0.0722,0.446,108.125,4,27,0,20,54,0,1,0,0,1,0,0,3.64815
2122,0.765,0.514,5,-10.924000000000001,0,0.449,0.49700000000000005,0.0,0.0929,0.5710000000000001,97.42299999999999,4,49,1,41,53,0,0,0,1,1,0,0,2.6507666666666667
2123,0.466,0.257,10,-9.087,0,0.0393,0.9329999999999999,2.45e-05,0.12,0.245,117.962,4,51,0,54,49,0,1,0,0,0,0,0,4.3293333333333335
2124,0.34299999999999997,0.779,8,-6.329,1,0.41200000000000003,0.0974,0.0,0.134,0.625,58.286,5,41,1,41,35,0,0,0,0,1,0,0,5.3396
2125,0.611,0.795,0,-8.59,0,0.0485,0.184,0.0313,0.321,0.396,75.015,4,47,1,71,81,0,0,1,1,0,0,0,3.2533333333333334
2126,0.662,0.9540000000000001,4,-3.84,0,0.0611,0.0503,0.617,0.0771,0.767,101.18,4,47,0,80,85,0,0,0,0,0,1,1,3.6749833333333335
2127,0.583,0.527,11,-7.876,1,0.0733,0.715,6.7e-06,0.154,0.395,97.346,4,49,1,41,58,0,1,0,1,1,0,0,3.1172666666666666
2128,0.769,0.5770000000000001,9,-7.394,0,0.0703,0.518,0.00512,0.0646,0.696,138.4,4,20,0,13,54,0,1,0,0,1,0,0,3.72555
2129,0.441,0.736,7,-7.97,0,0.0304,0.597,0.951,0.132,0.6409999999999999,133.034,3,41,0,45,49,0,0,1,0,0,0,0,3.609783333333333
2130,0.868,0.397,4,-9.145,0,0.0732,0.192,0.0165,0.1,0.284,112.025,4,39,0,46,50,0,0,1,0,0,0,1,4.34645
2131,0.525,0.635,5,-7.805,1,0.0239,0.147,0.00011399999999999999,0.122,0.6679999999999999,82.445,4,56,0,53,49,0,0,1,0,0,0,1,3.200466666666667
2132,0.503,0.626,6,-6.231,1,0.444,0.38,0.0,0.14,0.483,74.035,4,43,1,50,67,0,0,1,1,1,0,0,3.4290166666666666
2133,0.447,0.322,7,-9.868,0,0.0448,0.623,0.0017699999999999999,0.0975,0.265,143.667,4,49,0,45,59,0,0,1,0,0,0,1,5.028216666666666
2134,0.498,0.6920000000000001,5,-6.05,1,0.17600000000000002,0.10400000000000001,0.0,0.0688,0.5770000000000001,136.662,4,56,0,53,55,0,1,0,0,0,0,1,7.9672833333333335
2135,0.564,0.6709999999999999,8,-8.982999999999999,1,0.34,0.15,1.49e-05,0.0752,0.483,77.17399999999999,4,35,0,40,43.333333333333336,0,0,0,0,0,0,0,4.675416666666667
2136,0.551,0.495,0,-10.319,1,0.11199999999999999,0.836,2.24e-05,0.0833,0.373,129.884,4,45,1,61,51.5,0,0,0,1,1,0,0,4.854216666666667
2137,0.381,0.484,6,-11.857999999999999,0,0.0334,0.861,0.9309999999999999,0.129,0.49200000000000005,123.7,4,45,0,49,54,0,0,1,0,0,0,0,4.11445
2138,0.41600000000000004,0.584,2,-6.044,1,0.0366,0.418,0.0197,0.21600000000000003,0.53,151.40200000000002,5,35,0,28,27,0,0,0,0,0,0,0,4.09035
2139,0.637,0.386,4,-11.174000000000001,1,0.0436,0.687,0.6409999999999999,0.10400000000000001,0.226,113.89,4,15,0,17,48,0,0,1,0,0,0,0,3.8491166666666667
2140,0.6709999999999999,0.384,11,-14.716,0,0.0483,0.358,0.00701,0.0935,0.73,139.94799999999998,4,14,0,17,48,0,0,1,0,0,0,0,3.322
2141,0.302,0.122,9,-20.895,1,0.0431,0.95,0.239,0.113,0.16899999999999998,88.34100000000001,4,4,0,17,48,0,0,1,0,0,0,0,4.038666666666667
2142,0.61,0.282,4,-19.64,0,0.0356,0.804,0.8959999999999999,0.10800000000000001,0.375,146.201,5,4,0,17,48,0,0,1,0,0,0,0,4.145783333333333
2143,0.61,0.0268,4,-18.910999999999998,1,0.428,0.9790000000000001,3.3600000000000004e-05,0.0928,0.145,174.118,3,3,0,17,48,0,0,1,0,0,0,0,2.8197833333333335
2144,0.531,0.0471,0,-15.755999999999998,0,0.0388,0.826,0.0458,0.11199999999999999,0.21899999999999997,100.995,4,3,0,17,48,0,0,1,0,0,0,0,3.188
2145,0.64,0.29100000000000004,9,-16.519000000000002,0,0.0289,0.845,0.516,0.109,0.605,101.984,3,18,0,17,48,0,0,1,0,0,0,0,4.5537833333333335
2146,0.18,0.11599999999999999,0,-20.194000000000003,1,0.0378,0.722,0.815,0.0898,0.0447,76.718,4,3,0,17,48,0,0,1,0,0,0,0,6.676
2147,0.5770000000000001,0.307,0,-16.104,1,0.139,0.32899999999999996,0.903,0.11199999999999999,0.0997,119.95700000000001,4,2,0,17,48,0,0,1,0,0,0,0,5.9702166666666665
2148,0.809,0.306,11,-12.462,0,0.361,0.03,0.353,0.122,0.595,131.85399999999998,4,46,0,43,43,0,0,1,0,0,0,0,4.090216666666667
2149,0.748,0.72,0,-6.535,1,0.121,0.426,0.0,0.11599999999999999,0.451,144.042,4,43,0,50,53,0,0,1,0,0,0,1,3.7863166666666666
2150,0.6729999999999999,0.495,8,-7.976,1,0.0636,0.618,3.8e-05,0.201,0.14300000000000002,128.03,4,27,1,43,63.666666666666664,0,1,1,1,1,0,1,4.809533333333333
2151,0.669,0.35200000000000004,1,-11.18,1,0.455,0.322,0.0,0.484,0.528,76.851,4,64,0,56,70.5,0,1,1,0,0,0,0,4.265783333333333
2152,0.667,0.652,7,-7.2829999999999995,1,0.198,0.0946,0.0,0.203,0.5479999999999999,96.074,4,54,1,48,67.33333333333333,0,1,0,0,1,0,0,5.081783333333333
2153,0.688,0.33,8,-13.339,1,0.504,0.327,0.0,0.172,0.21899999999999997,148.184,4,55,1,51,64,0,0,1,1,1,0,0,1.6331166666666668
2154,0.627,0.713,6,-10.057,1,0.0343,0.109,0.0717,0.129,0.727,126.04299999999999,4,22,0,42,67,0,0,1,0,0,0,1,4.77875
2155,0.5660000000000001,0.5760000000000001,5,-4.859,1,0.0365,0.0578,0.0,0.0523,0.607,138.045,4,60,0,61,66,0,0,1,0,0,0,1,3.96155
2156,0.46799999999999997,0.331,3,-11.052,1,0.036000000000000004,0.613,0.00108,0.129,0.09,102.448,4,56,0,57,66,0,0,1,0,0,0,0,3.5917833333333333
2157,0.5660000000000001,0.47700000000000004,3,-8.12,0,0.302,0.429,0.0,0.11599999999999999,0.10099999999999999,115.935,5,12,1,11,24,0,0,0,1,1,0,0,2.98275
2158,0.677,0.705,9,-4.739,1,0.24,0.0072299999999999994,8.8e-05,0.179,0.792,145.101,4,25,0,37,51,0,1,1,0,0,0,0,3.2436666666666665
2159,0.423,0.539,9,-5.722,0,0.0368,0.252,2.18e-05,0.0959,0.196,170.51,3,51,0,52,54,0,0,1,0,0,0,0,4.75
2160,0.599,0.6829999999999999,10,-4.298,0,0.0289,0.0511,0.0,0.10300000000000001,0.7440000000000001,180.15599999999998,4,23,0,62,67,0,0,1,0,0,0,1,4.44
